u,v,P_share,g,branch,x_mid,y_mid,z_mid,family,d_um,seed,filler,matrix,treat,engine_version,engine_variant,baseline_fp
1078,1082,2.3327727947917184e-13,1.3197121917350045e-05,gap,81.37470115015518,9.846525471280788,15.261812624620976,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
870,1521,2.2160810236706274e-13,0.00029720456292663816,contact,239.1487712893346,61.60484937968478,274.9462899485645,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
73,1610,2.2124094662509608e-13,4.188971052820261e-05,contact,68.9766506297478,215.33995831739722,19.963932839549983,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
272,1254,2.2088799018490355e-13,0.00012896118309953803,contact,152.25020368344093,119.57575313567324,15.449175055199536,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
519,528,2.150614750252457e-13,8.744398231339113e-05,contact,275.7009920062977,231.0843984537089,274.256519389215,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1018,1802,2.1474317861631317e-13,5.0597380333436224e-05,contact,68.69482637961934,179.67322517523004,270.8946717763389,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
130,898,2.1410827275825999e-13,1.1287244998280998e-05,gap,261.7409058211169,41.40736166855594,13.121060928797032,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
604,765,2.1362132591861942e-13,0.0001708732510965671,contact,212.4103272560709,130.8782690469471,13.581717037815167,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
743,1465,2.1062251853672415e-13,7.056831456951548e-05,contact,121.09259524046618,19.248149287334186,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
128,799,2.0911937712422159e-13,8.792226828056383e-06,gap,128.56191382343593,14.712021850382543,263.5715809766508,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
265,1798,2.0534926795221826e-13,0.0002195893077535595,contact,18.92896683975269,74.35193979599333,13.644025984030014,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
188,751,2.0480367699476745e-13,0.0003067032598273625,contact,90.32902093391344,78.6082675914358,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
212,950,2.0474906633317058e-13,8.886396910367673e-05,contact,56.84893250435147,131.57795184304638,271.0885449504173,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
728,1442,2.0330456295762446e-13,0.00026914985064243376,contact,277.6192863615406,253.70641032180737,270.2834027763138,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
130,691,2.0302166422537767e-13,1.0702797630280283e-05,gap,265.82455509168125,50.761134356550876,14.058518295022377,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
272,1546,2.0148232258409138e-13,8.703498857958292e-05,contact,153.14697578292706,104.89581177694002,13.269185429893618,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
768,1063,1.9807839619689793e-13,9.39612637208437e-06,gap,212.2789958235798,258.0926783684144,14.048381496837289,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
203,524,1.9570046830497512e-13,1.413212113051976e-05,gap,243.17174575139003,76.25020147972398,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
347,861,1.931827548683312e-13,8.719566532595078e-05,contact,62.62567668710889,120.63565476469815,16.770307714442545,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
458,990,1.8757485345651651e-13,0.00011507176211159492,contact,162.32216793409268,139.30891204849294,13.394406548017027,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1228,1390,1.8295794885825757e-13,7.44458351896047e-05,contact,247.91981990418762,272.7445760656626,265.97219401513973,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
188,1121,1.7786184818623583e-13,0.00026215188711222815,contact,84.67081469846622,91.58125502047702,277.03371188891686,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
154,336,1.745328914697852e-13,0.00022846369929942784,contact,129.67037951653163,186.81260455887747,12.78212370737514,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
225,970,1.72362375021893e-13,2.608049819572938e-05,contact,154.61069489585503,212.05025534185023,8.556312024663455,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
205,528,1.707302535694827e-13,0.0001252644514699679,contact,276.9235919995764,231.44468167074575,266.94942991935505,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1063,1278,1.638482550678057e-13,8.513447701570052e-06,gap,212.58408984584162,245.54143959438767,13.588339493288913,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
988,1241,1.6162243103959947e-13,0.00012889228073200096,contact,7.93176318568563,100.40206179859304,276.3228966662216,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
144,304,1.5388771836093437e-13,5.696356222886311e-06,gap,7.93176318568563,111.139956443985,262.80605420329505,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
949,1270,1.481341233158012e-13,0.00011173244305852488,contact,274.4441468530743,182.60549084291256,272.1183265575122,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
99,598,1.4348702094093512e-13,6.257365762802454e-05,contact,199.96055286032396,277.99196718670123,14.885533820793556,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
29,89,1.4240289483171998e-13,4.6319815607853216e-05,contact,250.83810228873395,195.37211294997846,270.6317081637932,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
357,438,1.4012504250657555e-13,0.0003318255616102856,contact,135.54663749913692,155.35221773260187,14.322495652020223,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1029,1947,1.3857591926038944e-13,4.936759283051586e-06,gap,26.1671757623579,115.14451813941268,274.1385246061345,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
971,1074,1.3637041172389611e-13,1.7863493936416963e-05,gap,277.99196718670123,159.46821231069663,23.05711669561547,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
778,1905,1.3426578324250155e-13,9.305080876578743e-06,gap,139.45643592128982,42.33554267183666,272.31586514883594,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
5,281,1.2987963081637802e-13,8.52492450785545e-06,gap,144.01698028461925,176.3818832416328,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
942,1965,1.2633163455232463e-13,6.04562555129784e-06,gap,137.68554285066267,99.91110590288483,19.175092551590236,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
647,1801,1.2218482115088834e-13,9.162795308339672e-06,gap,91.23333220137809,94.40945343245328,13.656512668462284,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
765,784,1.2115542211368961e-13,5.60397788756023e-05,contact,200.76443738903197,124.56858070037381,18.60258449071174,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1228,1554,1.1934192094295612e-13,0.00020917931481119332,contact,251.52591216002776,277.99196718670123,270.3069159400129,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1063,1589,1.1859589283961766e-13,5.625805381660032e-06,gap,205.9372386574991,253.36698467207992,13.588339493288913,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
990,1483,1.177656075893864e-13,1.1654461207607826e-05,gap,154.65444760200648,143.6378018650712,12.557838703320328,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1322,1703,1.1662574529919748e-13,0.00019837894827102966,contact,75.25090614166294,70.76962019466706,276.2055744771757,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
766,779,1.1229410675718876e-13,5.568346099603521e-06,gap,20.686811801155862,207.9210625891384,11.141682370870551,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1641,1701,1.1206772389855419e-13,5.5962398594773875e-06,gap,75.6646258118839,108.90363288401673,12.00795930079485,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
357,615,1.0949571562105974e-13,0.00017194128838849055,contact,144.22565855151913,155.09541929853776,14.322495652020223,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
131,1143,1.0878337325443443e-13,7.372657841896237e-06,gap,157.76188713284225,277.99196718670123,272.2289327707788,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1122,1188,1.0124083886759289e-13,5.657671292533331e-06,gap,96.14928282507294,111.4095703126664,271.78817949715324,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
415,1212,9.97699222288723e-14,8.329643713243597e-05,contact,271.1824809956845,127.06762339670684,11.55762196621577,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
949,1503,9.780169833273791e-14,7.379049872719646e-05,contact,274.4441468530743,190.39378745500716,272.1183265575122,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
586,709,9.683069962813047e-14,1.4048797659285237e-05,gap,205.76087847360918,86.48159344660738,271.74645932683416,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
580,1268,9.628534556276732e-14,9.500902061790984e-05,contact,250.99062527401853,8.08975958484597,10.417218460505103,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1166,1871,9.606471703140161e-14,7.248915393243417e-06,gap,216.80132481468726,20.428916630142524,13.503176498654419,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
745,1653,9.587833223337728e-14,1.428068589165463e-05,gap,148.5672889564126,164.6340845398638,272.62710058528126,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
336,1045,9.493580073134599e-14,1.9659933500582548e-05,gap,137.43736492386438,194.8765428759824,20.343363884846113,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1170,1191,8.917064146222288e-14,0.0003238886218309725,contact,160.78928036606825,14.359504470544106,275.2142700408182,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
420,1122,8.73709739262594e-14,5.298710446190284e-06,gap,105.19012168137863,119.23916173834434,271.78817949715324,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
986,1646,8.539694626828332e-14,2.197842667942633e-05,gap,63.639710806847255,174.2017923669365,12.147513611487952,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
73,1094,8.429562913215171e-14,2.032403383533099e-05,gap,76.86404129112154,210.93164011275778,21.375585080565667,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
126,1368,8.415638598614153e-14,1.2602291336494516e-05,gap,206.88471759667266,114.89770287775971,271.22158680192376,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
949,1384,8.414895105663188e-14,6.346952998729247e-05,contact,266.46466247729734,181.8699099370965,270.90720251220966,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
415,1574,8.355856433788734e-14,6.982242558240167e-05,contact,277.99196718670123,135.78024351992607,11.55762196621577,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
745,1251,8.281139728825777e-14,1.8036739543895403e-05,gap,150.18179535577357,155.21583241590304,272.3827277314814,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
152,608,8.1710805632106e-14,5.170523825744687e-06,gap,131.76911708819904,123.76458656592337,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
946,1226,8.149837196083455e-14,9.030299000952849e-05,contact,275.51988792505006,70.44144079511887,13.662897297409327,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
422,718,7.712964743783962e-14,8.806208099372488e-05,contact,262.7545210330437,152.66130520481556,267.9678878104637,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
187,1721,7.44366195817769e-14,2.050735344589094e-05,gap,28.183338628530656,18.967951659317,7.93176318568563,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
415,1931,7.368469801354235e-14,6.151844185197378e-05,contact,277.99196718670123,121.98542941385526,19.276968869537455,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
748,1626,7.351773608027208e-14,4.241683718111059e-05,contact,197.89732045325502,10.83778547989975,14.819367001033047,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1701,1801,7.30753174231409e-14,6.14720107483941e-06,gap,85.59757327677414,100.4040321367599,17.732708783571503,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
46,437,7.149814674471355e-14,0.0001479440251120763,contact,90.09776575066441,182.16690213782874,11.685795112078518,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
88,1207,7.125241595479766e-14,8.683119069301417e-06,gap,167.10550031407746,195.1588857991581,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
265,448,7.023527634949708e-14,8.42152606769365e-05,contact,24.360478509486466,84.46935975584512,19.81441255655821,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1254,1483,7.015221275947145e-14,0.00017730869474880213,contact,148.8060172846621,134.67558499292107,16.233684371063674,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
960,1176,6.969908445480089e-14,4.6353954128328505e-05,contact,206.83656743781322,218.94077274847928,12.790755094129246,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
70,106,6.899195056655616e-14,6.051786799405866e-06,gap,168.99957846523426,93.34337842120289,15.147543607468599,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1119,1863,6.774037964989016e-14,2.0840228089390142e-05,gap,182.7892587088501,9.082880274362976,15.13586170574253,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
448,802,6.709505655460836e-14,7.51098223988117e-05,contact,33.51150726501825,96.68219983493734,20.505586101043633,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
122,1521,6.552123332988968e-14,8.786814838009332e-05,contact,253.4398771458221,62.636876290678636,274.9462899485645,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1530,1625,6.27438617344329e-14,0.0002906186281178485,contact,249.7678078213566,262.58055993399336,13.31925284094619,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1748,1924,5.654599916694208e-14,9.963425879571006e-05,contact,83.03117401143294,51.84352717351321,7.93176318568563,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
448,1820,5.465233337293019e-14,0.00013038733052352897,contact,31.715644069447748,84.6349882763658,14.102149758213825,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
528,792,5.369153126903743e-14,5.0369911029945485e-05,contact,270.2165662988806,224.71813200085825,269.0414412022445,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
154,668,5.219030315783291e-14,0.00013828763534898074,contact,117.69750956134072,180.89336761218988,7.93176318568563,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1063,1839,5.12953853563855e-14,5.344839075657343e-06,gap,203.75425771220594,251.21449657549584,20.845001139755798,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1251,1667,4.985145313736568e-14,0.0003654927618701685,contact,145.52054279095654,145.5372991391979,272.3827277314814,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
46,1646,4.9226440396817425e-14,2.3144942710812327e-05,contact,76.98523861556049,179.865649225835,15.757832164425231,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
88,1524,4.8797642490581685e-14,8.522173462157534e-05,contact,156.2522456471446,193.21419895659648,271.5267741678122,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
524,1491,4.873167192053003e-14,5.61961006954456e-06,gap,227.79846500039304,81.6612988955946,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1098,1688,4.869326777551863e-14,5.5519640042105166e-05,contact,204.87774206202977,109.39846528437681,17.96789399980313,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
867,942,4.7564329234592344e-14,1.0850966151575979e-05,gap,136.88052933878498,107.08852671935475,22.350783398624543,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
585,705,4.716706465850374e-14,5.513165390740773e-05,contact,57.53452772044319,167.77717007315707,272.2410753875871,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
245,448,4.6607353731326534e-14,4.8184317651093944e-05,contact,35.77154736820549,91.4094339150032,14.690825131921493,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
778,1465,4.599707200436738e-14,1.2982234390554995e-05,gap,130.62783889085267,31.673536082167153,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1554,1788,4.5102199277128597e-14,1.1212777476785584e-05,gap,242.216433247748,277.99196718670123,276.76948857902005,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
37,894,4.442285123510217e-14,0.00014399822933146777,contact,76.99083505239332,208.21475525309705,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
489,1688,4.369238696498287e-14,4.627843823693269e-05,contact,218.00683985763453,110.08704899451337,22.945513849811434,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
878,1053,4.1422909443097764e-14,9.627052839666262e-05,contact,37.12754578842241,142.0799676103423,14.69814627467069,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1382,1691,4.137952957676776e-14,2.0780448532160666e-05,gap,196.20494076143376,264.0036817834505,19.378354950222587,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
237,691,4.059706583519966e-14,5.005528114918807e-06,gap,255.88044997888792,57.98704475323159,13.358390227385208,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
9,1245,4.0101631008968406e-14,0.00017872138397781104,contact,186.605311887103,228.79890150482376,21.63840870279018,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1122,1426,3.970247584279297e-14,5.681975691313803e-06,gap,101.34374899053189,105.89238373470168,269.85663168464794,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
306,792,3.9358336546428145e-14,0.00015827798825220808,contact,262.50985843620333,217.8457221359018,270.9397183381252,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1390,1788,3.8513427752228136e-14,0.0003822632063773806,contact,238.61034099190783,272.7445760656626,272.4347666541469,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
368,740,3.806532555527525e-14,0.00031256382080177764,contact,65.7707076135678,14.810541611415196,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
10,89,3.7916101382308045e-14,1.2507502364508353e-05,gap,253.1525674985056,188.77884056634042,264.5887748957036,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
304,1918,3.751258708096777e-14,1.55778503318942e-05,gap,11.062219556442756,121.26357073898035,270.7505506591165,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
372,882,3.726028958039024e-14,0.00016218155702354208,contact,174.71139056496338,118.49663290120994,271.907444424412,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
952,1317,3.684145944104699e-14,7.869006995371559e-06,gap,186.7431417387295,7.93176318568563,277.99196718670123,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1045,1436,3.484828049594164e-14,5.40704169722559e-06,gap,142.40220630911955,198.66833828453798,15.4930033631566,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
